         1155632 function calls (1090830 primitive calls) in 1.682 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        9    0.000    0.000    0.017    0.002 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typed_passes.py:789(run_pass)
     3980    0.008    0.000    0.016    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\_utils.py:24(deduplicate)
      258    0.001    0.000    0.016    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\lowering.py:1413(decref)
       90    0.000    0.000    0.016    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\transforms.py:310(canonicalize_cfg)
      369    0.001    0.000    0.016    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\value.py:206(is_declaration)
      138    0.001    0.000    0.016    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cgutils.py:362(alloca_once)
       90    0.000    0.000    0.016    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\transforms.py:240(canonicalize_cfg_single_backedge)
       24    0.000    0.000    0.015    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\lowering.py:1388(alloca_lltype)
    99/92    0.001    0.000    0.015    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:537(get_function)
      201    0.001    0.000    0.015    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\context.py:262(resolve_getattr)
      240    0.001    0.000    0.015    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cgutils.py:417(get_or_insert_function)
        9    0.000    0.000    0.015    0.002 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:1544(dump_to_string)
     8006    0.011    0.000    0.015    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\event.py:254(on_end)
       90    0.000    0.000    0.015    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\postproc.py:45(livemap)
  564/406    0.002    0.000    0.015    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\runtime\context.py:182(get_meminfos)
        9    0.000    0.000    0.015    0.002 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:1518(dump)
       90    0.001    0.000    0.014    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\analysis.py:60(compute_live_map)
       38    0.002    0.000    0.014    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:1244(dump)
    11923    0.010    0.000    0.014    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\targetconfig.py:70(getter)
        9    0.001    0.000    0.014    0.002 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\byteflow.py:78(run)
       21    0.000    0.000    0.014    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\callconv.py:547(call_function)
       90    0.006    0.000    0.014    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\analysis.py:118(compute_dead_maps)
       36    0.000    0.000    0.014    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\module.py:160(link_in)
2750/2398    0.005    0.000    0.014    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\contextlib.py:117(__exit__)
1351/1308    0.002    0.000    0.014    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\manager.py:22(lookup)
      379    0.004    0.000    0.014    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\context.py:286(find_matching_getattr_template)
      180    0.001    0.000    0.014    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\analysis.py:71(fix_point)
1199/1195    0.001    0.000    0.014    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\manager.py:33(__getitem__)
        9    0.000    0.000    0.013    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\compiler.py:380(__init__)
      371    0.001    0.000    0.013    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\context.py:267(core)
        9    0.000    0.000    0.013    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\lowering.py:278(init)
        9    0.001    0.000    0.013    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\lowering.py:291(_find_singly_assigned_variable)
        1    0.000    0.000    0.013    0.013 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\listobj.py:986(list_pop)
        9    0.000    0.000    0.013    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\untyped_passes.py:118(run_pass)
      267    0.001    0.000    0.013    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\interpreter.py:668(_dispatch)
       19    0.000    0.000    0.013    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:1230(_function_pass_manager)
     2074    0.004    0.000    0.013    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:126(_match)
      249    0.001    0.000    0.013    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\targetconfig.py:141(__hash__)
      266    0.000    0.000    0.013    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\runtime\context.py:223(decref)
1664/1633    0.002    0.000    0.013    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\context.py:534(can_convert)
        9    0.000    0.000    0.013    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ssa.py:145(_find_defs_violators)
      204    0.000    0.000    0.013    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cgutils.py:142(_get_ptr_by_index)
      236    0.001    0.000    0.013    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cgutils.py:900(gep)
       26    0.000    0.000    0.012    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\pprint.py:55(pformat)
        1    0.000    0.000    0.012    0.012 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\setobj.py:825(upsize)
      206    0.001    0.000    0.012    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cgutils.py:893(gep_inbounds)
       26    0.000    0.000    0.012    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\pprint.py:151(pformat)
       39    0.000    0.000    0.012    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\listobj.py:162(_payload)
       23    0.000    0.000    0.012    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\callconv.py:385(return_user_exc)
       41    0.000    0.000    0.012    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\inline_closurecall.py:1317(match)
      141    0.001    0.000    0.012    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\targetconfig.py:144(__eq__)
      265    0.001    0.000    0.012    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\builder.py:874(call)
  382/373    0.002    0.000    0.012    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\abstract.py:60(__call__)
       39    0.000    0.000    0.012    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\listobj.py:22(get_list_payload)
     1132    0.002    0.000    0.012    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\ffi.py:309(close)
6315/4331    0.006    0.000    0.012    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\abstract.py:117(__hash__)
   378/26    0.001    0.000    0.012    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\pprint.py:163(_format)
      126    0.000    0.000    0.012    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cgutils.py:149(__getattr__)
       41    0.001    0.000    0.012    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\inline_closurecall.py:1330(_inline_const_arraycall)
        9    0.000    0.000    0.012    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:774(_verify_declare_only_symbols)
    13888    0.010    0.000    0.012    0.000 {built-in method _abc._abc_instancecheck}
        2    0.000    0.000    0.012    0.006 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\imputils.py:333(wrapper)
      126    0.000    0.000    0.011    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cgutils.py:166(__getitem__)
        1    0.000    0.000    0.011    0.011 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\setobj.py:931(_resize)
     1612    0.004    0.000    0.011    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\weakref.py:382(__getitem__)
      169    0.001    0.000    0.011    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:638(descr_prototype)
       22    0.000    0.000    0.011    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\typeof.py:84(_typeof_type)
       17    0.000    0.000    0.011    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\pprint.py:419(_pprint_default_dict)
      454    0.003    0.000    0.011    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:736(__init__)
       91    0.001    0.000    0.011    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cgutils.py:99(__init__)
      102    0.000    0.000    0.011    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:511(get_constant_generic)
       17    0.000    0.000    0.011    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:685(_get_module_for_linking)
       17    0.000    0.000    0.011    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\pprint.py:189(_pprint_dict)
      265    0.003    0.000    0.011    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:575(__repr__)
      448    0.002    0.000    0.011    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\builder.py:768(store)
      265    0.004    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\instructions.py:65(__init__)
     7244    0.006    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\event.py:50(_guard_kind)
     2750    0.003    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\contextlib.py:238(helper)
      265    0.000    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\instructions.py:139(descr)
    19075    0.005    0.000    0.010    0.000 {method 'get' of 'dict' objects}
       36    0.000    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\linker.py:5(link_modules)
        9    0.000    0.000    0.010    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\interpreter.py:391(post_process)
        9    0.002    0.000    0.010    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\interpreter.py:285(peep_hole_delete_with_exit)
      153    0.000    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\inspect.py:3103(signature)
4004/3550    0.006    0.000    0.010    0.000 {built-in method builtins.sorted}
      413    0.001    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:862(__str__)
    16012    0.010    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\event.py:122(is_start)
      265    0.003    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\instructions.py:113(_descr)
10018/9242    0.007    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\abstract.py:120(__eq__)
      153    0.000    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\inspect.py:2851(from_callable)
        9    0.000    0.000    0.010    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:1031(scan_defined_symbols)
       81    0.000    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:987(_make_helper)
      234    0.001    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\module.py:233(_next)
      454    0.002    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\builder.py:755(load)
      153    0.002    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\inspect.py:2218(_signature_from_callable)
      180    0.000    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\ffi.py:250(__exit__)
        1    0.000    0.000    0.010    0.010 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\typed\listobject.py:1511(iternext_listiter)
       16    0.001    0.000    0.010    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ssa.py:167(_run_block_rewrite)
      360    0.001    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\ffi.py:240(close)
      110    0.000    0.000    0.010    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\pythonapi.py:1280(_get_function)
       41    0.001    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\rewrites\ir_print.py:11(match)
       17    0.001    0.000    0.009    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\pprint.py:345(_format_dict_items)
        1    0.000    0.000    0.009    0.009 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\callwrapper.py:102(build)
       98    0.000    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\importlib\__init__.py:109(import_module)
     1052    0.001    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\ffi.py:352(__del__)
       47    0.000    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:1463(infer_constant)
     1616    0.003    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\np\numpy_support.py:337(ufunc_can_cast)
    60/47    0.000    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\consts.py:24(infer_constant)
     5355    0.003    0.000    0.009    0.000 {built-in method builtins.issubclass}
     8006    0.007    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\event.py:249(on_start)
        1    0.000    0.000    0.009    0.009 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\callwrapper.py:127(build_wrapper)
     2054    0.003    0.000    0.009    0.000 <frozen importlib._bootstrap>:1017(_handle_fromlist)
    54/43    0.000    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\consts.py:56(_do_infer)
     1177    0.002    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ssa.py:190(_run_ssa_block_pass)
       98    0.000    0.000    0.009    0.000 <frozen importlib._bootstrap>:1002(_gcd_import)
      196    0.001    0.000    0.009    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\errors.py:499(__init__)
        2    0.000    0.000    0.008    0.004 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\setobj.py:975(_allocate_payload)
4668/3423    0.002    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\abc.py:100(__subclasscheck__)
       21    0.000    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:268(refresh)
        9    0.000    0.000    0.008    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:768(_finalize_dynamic_globals)
     1376    0.003    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeconv\typeconv.py:43(check_compatible)
      169    0.001    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\passmanagers.py:218(initialize)
    13269    0.008    0.000    0.008    0.000 {method 'startswith' of 'str' objects}
       98    0.002    0.000    0.008    0.000 <frozen importlib._bootstrap>:986(_find_and_load)
      236    0.001    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\builder.py:919(gep)
        9    0.000    0.000    0.008    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\compiler.py:506(define_pipelines)
       23    0.000    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\callconv.py:353(set_static_user_exc)
        9    0.000    0.000    0.008    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:1012(scan_unresolved_symbols)
       76    0.001    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\instructions.py:177(set_weights)
       28    0.000    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\module.py:109(verify)
       20    0.000    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:426(declare_function)
        9    0.001    0.000    0.008    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typed_passes.py:522(run_pass)
      169    0.001    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\passmanagers.py:225(finalize)
       27    0.000    0.000    0.008    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\errors.py:661(__init__)
