         1285522 function calls (1208653 primitive calls) in 1.802 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       13    0.000    0.000    0.000    0.000 {built-in method fromkeys}
       30    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\instructions.py:282(cond)
      110    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\rewrites\registry.py:10(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\cffi\model.py:264(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\cmathdecl.py:44(Cmath_log)
       34    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\instructions.py:191(return_value)
       22    0.000    0.000    0.000    0.000 {method 'center' of 'str' objects}
       29    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeinfer.py:204(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\ntpath.py:221(dirname)
       36    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\callconv.py:538(_get_excinfo_argument)
        3    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:452(pair_first)
        3    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:458(pair_second)
       22    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\inline_closurecall.py:308(<listcomp>)
        5    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:397(_object_compiled_hook)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\cmathdecl.py:13(CMath_unary)
       19    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\types.py:171(__get__)
       92    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\errors.py:179(highlight)
        6    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\errors.py:488(contexts)
       52    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\types.py:354(__getitem__)
       84    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\byteflow.py:1094(instructions)
       92    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\errors.py:176(indicate)
       41    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\models.py:170(get_value_type)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\pycparser\ast_transforms.py:10(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\misc\cffiimpl.py:1(<module>)
       18    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:281(__eq__)
        4    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\pythonapi.py:1275(get_null_object)
       53    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:397(has_location)
       56    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\collections\__init__.py:385(<genexpr>)
        3    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir_utils.py:301(replace_var_callback)
      104    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\models.py:224(as_argument)
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:1262(insert_after)
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\pythonapi.py:1371(reflect_native_value)
       21    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\cffi\model.py:69(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\models.py:519(<listcomp>)
       64    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\dispatcher.py:63(normal_handler)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\pycparser\c_ast.py:381(Decl)
        3    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ssa.py:415(_stmt_index)
       98    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\errors.py:173(filename)
       11    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\context.py:107(__init__)
       14    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\imputils.py:140(_decorate_getattr)
       11    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\inspect.py:63(ismodule)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\contextlib.py:211(contextmanager)
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:862(__str__)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\enum.py:579(_find_new_)
       99    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:568(personality)
       12    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\dispatcher.py:244(_make_finalizer)
       10    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\types.py:484(packed)
       11    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\bytecode.py:23(get_function_object)
       84    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\byteflow.py:1111(outgoing_phis)
       39    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\sre_parse.py:168(__setitem__)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\cffi\commontypes.py:55(win_common_types)
       16    0.000    0.000    0.000    0.000 {built-in method _weakref.proxy}
       22    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\context.py:628(keyfunc)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir_utils.py:387(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\models.py:348(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\byteflow.py:573(op_JUMP_FORWARD)
       12    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\types.py:524(_wrap_packed)
       63    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:789(function)
       48    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\bytecode.py:199(<genexpr>)
        8    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\byteflow.py:274(op_POP_TOP)
       21    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\models.py:52(get_return_type)
       23    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\registry.py:38(target_context)
       27    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:118(_raise_if_finalized)
        6    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
       25    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\_utils.py:64(set_metadata)
      100    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\models.py:108(inner_types)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\mathdecl.py:10(Math_unary)
       11    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cpu_options.py:37(__bool__)
       22    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:256(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\cffi\model.py:174(build_backend_type)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\randomdecl.py:220(Numpy_gamma)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\mathdecl.py:54(Math_converter)
       11    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\compiler.py:221(__init__)
       84    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\byteflow.py:1120(blockstack_initial)
       22    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\analysis.py:375(Unknown)
       11    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\callconv.py:569(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\unicode.py:225(deref_uint8)
       63    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:949(infer_constant)
       10    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:599(is_symbol_defined)
       84    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\abstract.py:139(can_convert_to)
       45    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
       17    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\sre_parse.py:76(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\cffi\model.py:560(unknown_type)
       76    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\context.py:21(_dispose)
       39    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:817(get_dummy_type)
       11    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:350(enable_object_caching)
        8    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\common.py:31(yield_type)
       37    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\interpreter.py:341(code_consts)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\randomdecl.py:186(Numpy_exponential)
        5    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\sre_compile.py:432(_generate_overlap_table)
        3    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\removerefctpass.py:37(_legalize)
       50    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1024(get_filename)
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ssa.py:171(_make_states)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\mathdecl.py:44(Math_atan2)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\randomdecl.py:206(Numpy_normal)
       18    0.000    0.000    0.000    0.000 {built-in method sys.exc_info}
        4    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\imputils.py:325(<listcomp>)
       18    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:299(get_env_name)
       86    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ssa.py:211(on_other)
       16    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ssa.py:324(<listcomp>)
       51    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\debuginfo.py:46(mark_variable)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\cmathdecl.py:32(CMath_predicate)
       10    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:805(__str__)
       22    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\itanium_mangler.py:140(mangle_type_c)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\mathdecl.py:105(Math_pow)
       12    0.000    0.000    0.000    0.000 {built-in method numba.core.typeconv._typeconv.get_pointer}
       62    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\pkg_resources\__init__.py:2504(_parse_extras)
       56    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       11    0.000    0.000    0.000    0.000 {built-in method numpy.promote_types}
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\mathdecl.py:79(Math_hypot)
        5    0.000    0.000    0.000    0.000 <string>:1(__new__)
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\enum.py:532(_get_mixins_)
        9    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\types.py:289(__eq__)
        3    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\inline_closurecall.py:906(_inline_arraycall)
        5    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\runtime\nrt.py:62(library)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\mathdecl.py:89(Math_predicate)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\weakref.py:102(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\cffi\api.py:293(cast)
       50    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:834(create_module)
       51    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\types.py:155(_to_string)
       19    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\pycparser\ply\lex.py:1089(TOKEN)
        5    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\lowering.py:135(post_lower)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\unicode.py:237(deref_uint32)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\unicode.py:231(deref_uint16)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\cffi\api.py:23(FFI)
        3    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\logging\__init__.py:218(_acquireLock)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:530(phi)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\cffi\cparser.py:297(__init__)
        5    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\enum.py:1015(_power_of_two)
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeinfer.py:1348(typeof_print)
        2    0.000    0.000    0.000    0.000 {method 'tobytes' of 'numpy.generic' objects}
       22    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:201(backbone)
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\pkg_resources\extern\__init__.py:57(find_spec)
       71    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\models.py:233(from_argument)
       44    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\lowering.py:141(pre_block)
       41    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\functions.py:445(key)
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\cffi\model.py:350(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:852(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\extending.py:270(__init__)
       22    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\inline_closurecall.py:330(<listcomp>)
        2    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.generic' objects}
       41    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cgutils.py:231(_cast_member_to_value)
       22    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\compiler_machinery.py:101(get_analysis)
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\llvmpy\core.py:89(struct)
       13    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       11    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\inspect.py:80(ismethod)
       13    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:328(add)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\randomdecl.py:295(Random_triangular)
        5    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\dispatcher.py:290(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\cmathdecl.py:29(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\cmathdecl.py:52(Cmath_phase)
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\pythonapi.py:181(get_env_manager)
        5    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:410(_object_getbuffer_hook)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\randomdecl.py:127(Random_randint)
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\containers.py:259(is_types_iterable)
       11    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\options.py:10(__init__)
       11    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\utils.py:300(__len__)
        6    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\imputils.py:20(__init__)
       11    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeinfer.py:816(set_context)
       11    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\imputils.py:114(decorate)
        7    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\enum.py:33(_is_sunder)
       36    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\abstract.py:103(mangling_args)
       20    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\imputils.py:94(lower_cast)
       11    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\inline_closurecall.py:113(<listcomp>)
       11    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\functools.py:429(_unwrap_partial)
       12    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\dispatcher.py:173(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\unicode.py:450(unicode_eq)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\cmathdecl.py:68(Cmath_rect)
       29    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\sre_compile.py:453(_get_iscased)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1148(__init__)
       47    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\context.py:146(init)
       11    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\byteflow.py:1320(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\randomdecl.py:176(Numpy_poisson)
        6    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:800(__init__)
        9    0.000    0.000    0.000    0.000 {method 'from_address' of '_ctypes.PyCArrayType' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\logging\__init__.py:227(_releaseLock)
        3    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\logging\__init__.py:1675(getEffectiveLevel)
        7    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\enum.py:22(_is_dunder)
        1    0.000    0.000    0.000    0.000 {built-in method _cffi_backend.cast}
       30    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\instructions.py:286(lhs)
       29    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\imputils.py:439(impl_ret_untracked)
       29    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\mathimpl.py:108(_unary_int_input_wrapper_impl)
        4    0.000    0.000    0.000    0.000 {built-in method nt._path_splitroot}
        6    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\utils.py:76(reraise)
        5    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\byteflow.py:1084(__eq__)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\enum.py:522(_check_for_existing_members)
       30    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\instructions.py:290(rhs)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\interpreter.py:1111(op_JUMP_FORWARD)
       26    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
       46    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\module.py:222(__iter__)
       11    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\funcdesc.py:105(llvm_func_name)
       11    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\parfors\parfor.py:700(has_setup)
       11    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeinfer.py:136(__init__)
       22    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:224(dead_nodes)
        8    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\numbers.py:19(_int_arith_flags)
       24    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\collections\__init__.py:608(update)
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ssa.py:403(_find_def_from_bottom)
